undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold,Label,claim,perspective,opposite_perspective
-4.0079274,2.4682236,0.017176867,0.0008491277699999998,1,0,0,0,Polls are accurate predictors of election results,"Voting is an exercise of freedom, not predetermination.","Voting is an exercise of freedom, predetermination."
2.134912,-0.13350475,1.2312405,1.6001733999999999,0,1,1,1,France is right to intervene in Mali,Because the turmoil besieged the state other parties took it upon themselves to lend a helping hand.,Because the turmoil besieged the state other parties took it upon themselves not to lend a helping hand.
4.467146400000001,-0.43806540000000005,1.6576304,1.7795081000000001,0,1,1,1,Hillary Clinton would make a better president for America,Hillary Clinton would have stood up to the banking industry whereas Barack Obama has not.,Hillary Clinton would have stood up to the banking industry whereas Barack Obama has .
-3.115004,3.0995321,0.060699403,0.013148665,1,0,1,1,Online gambling has to be banned,You should not gamble because it is bad.,You should gamble because it is bad.
-0.73344356,0.7200156,0.15519834,0.019049764,1,0,0,0,Online gambling has to be banned,Government officials only oppose online gambling because it is not taxed.,Government officials only oppose online gambling because it is taxed.
1.9320031000000002,-0.7076331,1.1696203,1.6074369,0,1,1,1,Atheist countries are more benevolent,"Norway is 70%  atheist, but is still the world's best place to live.","Norway is not 70%  atheist, but is still the world's best place to live."
-0.05076287,0.9171046,0.35444713,0.28221667,1,0,1,1,Atheist countries are more benevolent,"Norway listed as the best place to live, but it is full of atheists. ","Norway listed as the best place not to live, but it is full of atheists."
1.8397918000000002,-0.87049395,1.3297222,1.6674898,0,1,1,1,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing of sharks will be decreased if the demand for shark fins is reduced.,Killing of sharks will not be decreased if the demand for shark fins is reduced.
7.798317,-8.534706,1.8542968999999998,1.8682983,0,1,0,0,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Banning Shark's fin soup will only put it on the black market,Banning Shark's fin soup will not only put it on the black market
5.17034,-1.8900765,1.7725205000000002,1.9525150000000002,0,1,0,0,Governments Should Put Wealth Redistribution Ahead Of Wealth Creation,Redistribution is a moral anathema.,Redistribution is not a moral anathema.
5.6266775,-4.5980906,1.8422589,1.8880703,0,1,1,1,"Use of goal line technology in football is overdue, and can only lead to benefits.",The benefits far outweigh the costs of not using the technology,The benefits far outweigh the costs of using the technology
-2.7118154,2.414701,0.41184837,0.006836772,1,0,1,1,The ICC should have its own enforcement arm,With ICC Enforcement we would have more violators brought to trial.,With ICC Enforcement we would not have more violators brought to trial.
2.677857,-0.5533916,1.4313331,1.64463,0,1,1,1,The ICC should have its own enforcement arm,The number of defendants and ICC Enforcement are related.,The number of defendants and ICC Enforcement are not related.
-1.3575051,2.1222472000000003,0.38634509999999994,0.03509587,1,0,1,1,The threat of Climate Change is exaggerated,Human-caused global warming is changing weather systems and making heat waves and droughts more intense and more frequent. ,Human-caused global warming is not changing weather systems and making heat waves and droughts more intense and more frequent.
8.474216,-8.495822,1.6968528999999999,1.7607901000000001,0,1,0,0,The threat of Climate Change is exaggerated,"Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years. ","Earth's climate doesn't have always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years."
-0.75507194,1.8872662,0.4648996,0.38657016,1,0,1,1,The threat of Climate Change is exaggerated,Global warming caused by human-produced greenhouse gases is causing the Arctic ice cap to melt at an increasing rate. ,Global warming caused by human-produced greenhouse gases is not causing the Arctic ice cap to melt at an increasing rate.
1.5924994,-2.1260686,1.0145936,1.6931205000000003,0,1,0,0,The threat of Climate Change is exaggerated,Predictions of accelerating human-caused climate change are based upon computerized climate models that are inadequate and incorrect. ,Predictions of accelerating human-caused climate change are not based upon computerized climate models that are inadequate and incorrect.
-0.4133107,-1.0073811,0.8340816999999999,0.9595332000000001,0,1,0,0,The threat of Climate Change is exaggerated,Computerized climate models could be misleading when it comes to the predictions of  accelerating human-caused climate change.,Computerized climate models could not be misleading when it comes to the predictions of  accelerating human-caused climate change.
-2.4897335,3.746789,0.20605469,0.17586482,1,0,1,1,The threat of Climate Change is exaggerated,The specific type of CO2 that is increasing in earth's atmosphere can be directly connected to human activity. ,The specific type of CO2 that is not increasing in earth's atmosphere can be directly connected to human activity.
6.912575,-6.1604985999999995,1.7207736,1.7781396,0,1,0,0,The threat of Climate Change is exaggerated,"Sea levels have been steadily rising for thousands of years, and the increase has nothing to do with humans. ","Sea levels don't have been steadily rising for thousands of years, and the increase has nothing to do with humans."
-0.76805216,1.3193503999999998,0.49125463,0.38202137,1,0,1,1,The threat of Climate Change is exaggerated,Overwhelming scientific consensus says human activity is primarily responsible for global climate change.,Overwhelming scientific consensus says human activity is not primarily responsible for global climate change.
-0.01971236,0.94827145,0.6472754,0.30362183,1,0,1,1,The threat of Climate Change is exaggerated,"Dramatic changes in precipitation, such as heavier storms and less snow, are another sign that humans are causing global climate change. ","Dramatic changes in precipitation, such as heavier storms and more snow, are another sign that humans are causing global climate change."
6.163621,-4.614073,1.6881738000000002,1.7813897,0,1,0,0,The northern Ireland would be better off if united with the Republic of Ireland,Civil war will result between Irish factions if unity occurs. ,Civil war will not result between Irish factions if unity occurs.
4.535784,-1.0248959,1.6604903000000002,1.7919147000000002,0,1,0,0,"We must be a libertarian; right or left, right or wrong","Libertarianism is a movement led by people who have no ideas on how to fix things, but criticize those that do.","Libertarianism is not a movement led by people who have no ideas on how to fix things, but criticize those that do."
-3.9357555,3.3234806000000003,0.07600355,0.07336485400000001,1,0,1,1,Israel should return to its pre-1967 borders,Establishing the borders as they were  prior to 1967 would cease violence in Israel.,Establishing the borders as they were not  prior to 1967 would cease violence in Israel.
5.0483685,-1.5845615,1.3947027,1.9478418999999998,0,1,0,0,There is life on other planets,Can't be proven,Can't be can be proven
-3.8013383999999997,2.6189259999999996,0.06496805,0.0038060546000000003,1,0,1,1,There is life on other planets,are we lonely in this huge universe?, are not we lonely in this huge universe?
2.4493694,0.80986726,1.1897886,1.7007773000000002,0,1,0,0,There is life on other planets,Why have other life forces not made themselves known?,Why have other life forces made themselves known?
-0.8410926999999999,1.0183806,0.29852182,0.28097022,1,0,1,1,It does matter where you go to university or college,Some universities are more prestigious than others.,Some universities are not more prestigious than others.
3.584338,-1.2428373,1.4283137,1.6880993999999998,0,1,0,0,Danish newspapers should not have published cartoons depicting the Prophet Mohammed,"In a democratic society, even religious norms can be questioned.","In a democratic society, even religious norms can not be questioned."
-3.1355944,3.2033186000000002,0.063856125,0.007654071,1,0,0,0,The Illegality Of Recreational Drugs Does More Harm Than Good,"The government must not endorse the use of drugs, which are dangerous.","The government must endorse the use of drugs, which are dangerous."
-1.3192506000000002,1.4706620000000001,0.40202832,0.37639737,1,0,0,0,We should drop the sanctions against Cuba.,Cuba deserves sanctions,Cuba deserve no sanctions
2.504836,-2.7699807,1.3211258999999997,1.7344341,0,1,1,1,We should drop the sanctions against Cuba.,"The people of Cuba are the victims of the embargo, opposed the intended target of the government.","The people of Cuba are not the victims of the embargo, opposed the intended target of the government."
1.1135256000000002,0.13366967,1.0554017,1.721862,0,1,1,1,We should drop the sanctions against Cuba.,Cuban citizens are paying the price for their government's actions.,Cuban citizens are not paying the price for their government's actions.
4.756039,-3.8434574999999995,1.4986101,1.5472424,0,1,1,1,We should drop the sanctions against Cuba.,If sanctions were lifted trade benefits would flow to all parties to trade.,If sanctions were not lifted trade benefits would flow to all parties to trade.
3.2196894,-2.8366275,1.3700874,1.6173072,0,1,1,1,We should drop the sanctions against Cuba.,The Cuban government is unaffected by the sanctions.,The Cuban government is not unaffected by the sanctions.
1.4909042,0.38413376,1.0794603999999999,1.4687068,0,1,1,1,We should drop the sanctions against Cuba.,The United States should end the Cuba embargo because its 50-year policy has failed to achieve its goals. ,The United States should not end the Cuba embargo because its 50-year policy has failed to achieve its goals.
3.2756217,-1.7740666,1.3126266000000002,1.3756776000000002,0,1,1,1,We should drop the sanctions against Cuba.,After 50 years the Cuba embargo has shown no results so the US should end it.,After 50 years the Cuba embargo doesn't have shown no results so the US should end it.
5.484058999999999,-5.0061774,1.6550064999999998,1.8522714,0,1,1,1,We should drop the sanctions against Cuba.,"The embargo prevents the people of Cuba from joining the digital age by cutting them off from technology, and restricts the electronic flow of information to the island. ","The embargo prevents the people of Cuba from joining the digital age by cutting them off from technology, and restricts the electronic flow of information not to the island."
-1.8905207999999998,2.0983862999999996,0.33801925,0.27240998,1,0,0,0,We should drop the sanctions against Cuba.,Ending the embargo before the Cuban government meets the conditions specified by US law would make the United States look weak. ,Ending the embargo before the Cuban government meets the conditions specified by US law would not make the United States look weak.
-1.8422738,2.380785,0.30081934,0.17151229999999998,1,0,0,0,We should drop the sanctions against Cuba.,Cuba is knows to sponsor terrorism so sanctions are appropriate.,Cuba is not knows to sponsor terrorism so sanctions are appropriate.
2.9539902000000002,-3.5950830000000003,1.4117274,1.8063421999999998,0,1,1,1,We should drop the sanctions against Cuba.,Lifting the embargo would put pressure on Cuba to address problems that it had previously blamed on US sanctions. ,Lifting the embargo would not put pressure on Cuba to address problems that it had previously blamed on US sanctions.
2.6769326,-1.4513688999999999,1.2600930000000001,1.601807,0,1,1,1,We should drop the sanctions against Cuba.,Free trade in lieu of embargo can promote Cuban democracy.,Free trade in lieu of embargo can not promote Cuban democracy.
3.7086476999999998,-3.3351657,1.4723883,1.8971113999999998,0,1,1,1,We should drop the sanctions against Cuba.,"Instead of embargo, free trade will promote democracy in Cuba.","Instead of embargo, free trade will not promote democracy in Cuba."
-2.319253,2.7032222999999997,0.2847131,0.19407648,1,0,0,0,We should drop the sanctions against Cuba.,The uncertainty over who will succeed Raúl Castro makes it unwise for the United States to change its policy before a new leader is in place. ,The uncertainty over who will not succeed Raúl Castro makes it unwise for the United States to change its policy before a new leader is in place.
-0.94829994,1.3935608,0.39015067,0.030353308,1,0,0,0,We should drop the sanctions against Cuba.,"Until the US knows who will replace Raul Castro, it does not make sense to put new policies in place.","Until the US knows who will replace Raul Castro, it does make sense to put new policies in place."
-0.7036345,2.4728383999999997,0.32074326,0.25969076,1,0,0,0,We should drop the sanctions against Cuba.,Cuba seems unwilling to negotiate with the US.,Cuba seems unwilling not to negotiate with the US.
0.034179304,1.7310895,0.42242634,0.37726509999999996,1,0,0,0,We should drop the sanctions against Cuba.,Cuba seems reluctant to genuinely engage with the US.,Cuba seems reluctant not to genuinely engage with the US.
6.0688787,-2.0617788,1.8633091,1.8988612,0,1,0,0,We should support enforcing term limits on the executive branch of government,"There are many instances when having a powerful, unlimited executive branch of government is best.","There are not many instances when having a powerful, unlimited executive branch of government is best."
5.313062,-0.88843375,1.7282925,1.7900953999999998,0,1,1,1,We should support enforcing term limits on the executive branch of government,"the longer someone is  in power, the more likely he will use it for personal advantage","the longer someone is not  in power, the more likely he will use it for personal advantage"
5.4889884,-1.0409351999999998,1.752389,1.7748264,0,1,1,1,We should support enforcing term limits on the executive branch of government,"as times went one, the more someone is in control of his power, the more likely he will succumb to use such power for personal advantage","as times went one, the less someone is in control of his power, the more likely he will succumb to use such power for personal advantage"
6.0551734,-2.2064972000000003,1.9111881000000002,1.9178667,0,1,0,0,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their leaders on their own.","Term limits are undemocratic and suggest, falsely, that voters can make intelligent decisions about their leaders on their own."
6.205957,-2.2378732999999995,1.9122628000000002,1.9157348,0,1,0,0,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their representatives without guidance:","Term limits are undemocratic and suggest, falsely, that voters can make intelligent decisions about their representatives without guidance:"
-3.3613480000000004,2.4111542999999998,0.03525251,0.022885025,1,0,1,1,We should support enforcing term limits on the executive branch of government,Term limits create more competitive elections for public office that empower new leaders and ideas:,Term limits create less competitive elections for public office that empower new leaders and ideas:
4.15919,-0.7283951,1.5993915,1.7185445,0,1,1,1,We should support enforcing term limits on the executive branch of government,there should be a tenancy for the executive branch of government as to keep in check the power of its leaders,there should not be a tenancy for the executive branch of government as to keep in check the power of its leaders
3.0251455000000003,0.69114304,1.3812423999999999,1.8339834,0,1,0,0,We should support enforcing term limits on the executive branch of government,The incentive for corruption and self-enrichment in office is increased by term limits:,The incentive for corruption and self-enrichment in office is not increased by term limits:
3.8692884,0.5775714,1.4215571000000002,1.6109022,0,1,1,1,Bribery is sometimes acceptable,Bribery is occasionally a necessary price of engaging in business.,Bribery is not occasionally a necessary price of engaging in business.
5.6162295,-2.210143,1.8087368000000001,1.9340191000000002,0,1,0,0,Bribery is sometimes acceptable,"Bribery can never be justified, as it is immoral.","Bribery can not never be justified, as it is immoral."
4.045844600000001,0.37389040000000007,1.5082633,1.7590892,0,1,0,0,The human genome should be patented,Cruelty to animals 90% death rate cloning project,Cruelty not to animals 90% death rate cloning project
5.642228599999999,-0.83000934,1.7247956999999998,1.8178296000000003,0,1,0,0,The human genome should be patented,Cloning projects with 90% death rate is cruelty to animals.,Cloning projects with 90% death rate is not cruelty to animals.
-3.3140306000000006,2.9931498,0.028812587,0.013874173,1,0,1,1,Abolish the US Electoral College,The electoral college goes against the democratic system because it hinders party building and has a negative impact on voting.,The electoral college goes for the democratic system because it hinders party building and has a negative impact on voting.
2.8511639,-3.819527,1.1676445,1.6169063999999997,0,1,1,1,Abolish the US Electoral College,The reasons for which the Founding Fathers created the Electoral College are no longer relevant.,The reasons for which the Founding Fathers created the Electoral College are not no longer relevant.
-3.4269998,3.7464824,0.030521392999999997,0.028396964,1,0,1,1,Stop the Olympic Games,It  sanctions and encourages 'Islamophobic' panics and promotes the excessive 'securitisation' of the globe,It  sanctions and discourage 'Islamophobic' panics and promotes the excessive 'securitisation' of the globe
5.94453,-6.0183525,1.4178444,1.5791941,0,1,1,1,Stop the Olympic Games,This would result in Islamophobic panics and knee jerk reactions across the world.,This would not result in Islamophobic panics and knee jerk reactions across the world.
1.9104291000000002,-0.8094501000000001,0.8272888,1.1104584,0,1,1,1,The Dalai Lama’s ‘third way’ in Tibet,The 'Middle Way' has international support,The 'Middle Way' doesn't have international support
-3.3874876000000005,1.9662764,0.094641745,0.008261263000000001,1,0,1,1,The United Nations Security Council should be expanded,The current Security Council doesn't reflect the economic reality of the 21st century.,The current Security Council does reflect the economic reality of the 21st century.
5.7788033,-1.645904,1.8054912,1.9278534999999999,0,1,0,0,The United Nations Security Council should be expanded,The many various interests and the demands makes a UNSC reform really tough to achieve.,The many various interests and the demands makes a UNSC reform really tough not to achieve.
6.4486513,-2.3411037999999995,1.9270121999999998,1.9552665,0,1,0,0,The EU does have a future,"The ability of the EU to create a common foreign policy is a failure, as shown from multiple tests.","The ability of the EU not to create a common foreign policy is a failure, as shown from multiple tests."
2.625686,-0.30402792,1.4705427,1.88533,0,1,0,0,All illegal immigrants must be repatriated,Alternatives are better,Alternatives are not better
-0.96149063,1.5380666,0.35838884,0.026235700000000004,1,0,1,1,We should not slaughter animals which have not been stunned first.,Slaughter without stunning is painful for the animal,Slaughter with stunning is painful for the animal
-1.9193930000000001,1.7470077000000002,0.09392685,0.048969625999999995,1,0,1,1,We should not slaughter animals which have not been stunned first.,slaughtering without proper procedure results in pain,slaughtering with proper procedure results in pain
-1.8275647000000002,2.0477456999999997,0.08277815599999999,0.030672013999999997,1,0,0,0,We should not slaughter animals which have not been stunned first.,The slaughter of animals before stunning them is not a significant issue.,The slaughter of animals before stunning them is a significant issue.
-4.4027753,4.329850700000001,0.008113681999999999,0.0069603324,1,0,1,1,Abolish congressional earmarks,Earmarks transfer too much power to political parties' central leadership,Earmarks transfer too little power to political parties' central leadership
-4.229798000000001,4.237733,0.016680538999999998,0.012861967,1,0,1,1,Abolish congressional earmarks,Earmarks give the central leaders of political parties too much leverage. ,Earmarks give the central leaders of political parties too little leverage.
2.9030793,-2.7317642999999996,1.0860211000000002,1.963623,0,1,1,1,Abolish congressional earmarks,"Earmarks do not accord with democratic principles of equity, fairness and justice","Earmarks do accord with democratic principles of equity, fairness and justice"
-1.0895469,2.1869702,0.42178077,0.012488246000000001,1,0,1,1,Abolish congressional earmarks,Should congressional earmarks be abolished?, should not congressional earmarks be abolished?
-1.8317552,2.0200567,0.30711716,0.09702611,1,0,0,0,Abolish congressional earmarks,Congress is one of the checks of the check and balance system that reins in the executive branch.,Congress is not one of the checks of the check and balance system that reins in the executive branch.
2.3490002,-0.45383802,1.4070479,1.7547738999999998,0,1,0,0,Abolish congressional earmarks,Congress would be destabilised without earmarks.,Congress would not be destabilised without earmarks.
1.3596556,-1.4918767,0.86565053,1.2747008999999998,0,1,1,1,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,Article 98 Agreements are unlikely to be needed,Article 98 Agreements are not unlikely to be needed
2.2238905,-1.6954414,0.9894728000000002,1.1645215,0,1,0,0,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,Article 98 Agreements are a crucial tool in maintaining American national sovereignty,Article 98 Agreements are not a crucial tool in maintaining American national sovereignty
1.8347107,-0.94042957,0.8873928,1.0005137,0,1,0,0,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,National sovereignty is dependent on Article 98.,National sovereignty is not dependent on Article 98.
6.852670699999999,-2.2486055,1.9024656999999998,1.9475991999999998,0,1,0,0,Dictatorship is the best path to development,"Democracy acts in the interest of the general population, which is good for development","Democracy acts in the interest of the general population, which is not good for development"
4.868224,-1.310865,1.8130819,1.9743272,0,1,0,0,Dictatorship is the best path to development,Democratic rule of law is the best ground for political stability and growth,Democratic rule of law is not the best ground for political stability and growth
4.7305527000000005,-0.84416527,1.6284788000000001,1.7994081999999998,0,1,0,0,Dictatorship is the best path to development,Democracies do better at meeting economic needs.,Democracies do worse at meeting economic needs.
4.3549430000000005,-1.3808790000000002,1.6759863000000002,1.864845,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,The United States has an obligation to protect international stability due to its unique military strength.,The United States doesn't have an obligation to protect international stability due to its unique military strength.
4.4093676,-1.2008591,1.6515146,1.8745368999999998,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,The US must protect the international community.,The US must not protect the international community.
6.1252913,-2.0373049,1.8043200000000001,1.8116363999999998,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"If the US does not act on Iran, Israel will","If the US does act on Iran, Israel will"
4.999246,-2.1656404,1.7863412,1.9337525000000002,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,The threat of a state developing nuclear weapons could instigate pre-emptive strikes from its neighbours and rivals to prevent the acquisition of such weapons,The threat of a state developing nuclear weapons could not instigate pre-emptive strikes from its neighbours and rivals to prevent the acquisition of such weapons
5.207029299999999,-1.7643474,1.7727201000000001,1.9601728999999999,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,Other countries could strike against those developing nuclear weapons to protect themselves.,Other countries could not strike against those developing nuclear weapons to protect themselves.
4.89889,-1.9552418000000003,1.7712758999999998,1.9359157999999999,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"To keep other countries from obtaining a nuclear arsenal, other nations may pre-emptively strike."," Not to keep other countries from obtaining a nuclear arsenal, other nations may pre-emptively strike."
5.354211299999999,-1.3086403999999998,1.7309849,1.9009877,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,The intention of a state to develop nuclear weapons may incite military attacks by enemies and by other supporting countries.,The intention of a state not to develop nuclear weapons may incite military attacks by enemies and by other supporting countries.
5.0276255999999995,-1.2603503,1.7130075,1.9329736000000002,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,Possessing nuclear weapons will be counter to the peaceful interests of states,Possessing nuclear weapons will not be counter to the peaceful interests of states
5.5111300000000005,-1.3361866000000002,1.7477859,1.8360894,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,Nuclear waste disposal is rarely safe/efficient; it is too much to expect a sqeaky clean disposal/disarmament of nuclear weapons  ,Nuclear waste disposal is not rarely safe/efficient; it is too much to expect a sqeaky clean disposal/disarmament of nuclear weapons  
-3.1455474,1.2906693999999999,0.14288306,0.11953401599999999,1,0,0,0,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament is impossible, rendering efforts to disarm pointless and simply wasteful","Disarmament is not impossible, rendering efforts to disarm pointless and simply wasteful"
4.8802757,-2.1740847000000003,1.7603891,1.9010599999999998,0,1,1,1,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,It's conceivable that the wrong people will have the weapons.,It's conceivable that the wrong people will not have the weapons.
6.0339813,-1.7055953999999998,1.8401343999999997,1.9464171000000001,0,1,0,0,"Democracy has to be imposed, if needed",Attempting to impose democracy may escalate conflict.,Attempting not to impose democracy may escalate conflict.
-2.4123075000000003,2.2238054,0.54943734,0.009251893,1,0,1,1,Mandatory sentencing is fine.,Minimum sentences increase the effectiveness of incapacitation. ,Minimum sentences decrease the effectiveness of incapacitation.
-3.6219974,2.3194463,0.034945548,0.0046069026,1,0,1,1,Mandatory sentencing is fine.,Everyone is treated the same when there is mandatory sentencing., noone is treated the same when there is mandatory sentencing.
-4.415244,3.4016870999999997,0.081196725,0.0049820542,1,0,0,0,Mandatory sentencing is fine.,Minimum mandatory sentences reduce the chance of rehabilitation. ,Minimum mandatory sentences increase the chance of rehabilitation.
1.7806195,0.5181806,0.96206224,1.4077897,0,1,0,0,Democracies should ban the display of communist and Nazi symbols,Society is ready to live with Nazi and Soviet symbols,Society is not ready to live with Nazi and Soviet symbols
-3.8255885000000003,5.084303,0.0372293,0.00400126,1,0,0,0,Democracies should ban the display of communist and Nazi symbols,Extremist movements are harmful and should not be encouraged.,Extremist movements are harmful and should be encouraged.
4.0061116000000005,-1.8702666000000001,1.6502001,1.7665521,0,1,1,1,The outcome of the Paris Climate Conference needs to be an international treaty with binding emission cuts,An international treaty will legalize non-compliance penalties,An international treaty will not legalize non-compliance penalties
1.2766559,-1.1076059,1.2184788,1.4687608,0,1,1,1,The House of Lords should be reformed,The House of Lords is out of touch with the electorate.,The House of Lords is not out of touch with the electorate.
1.4383285,0.8483510000000001,1.1151652,1.6298903999999999,0,1,0,0,NATO has succeeded in Afghanistan,the taliban will likely resume their control once nato forces leave,the taliban will not likely resume their control once nato forces leave
-3.7764127,2.9090488,0.07531226,0.017392397,1,0,0,0,NATO has succeeded in Afghanistan,the taliban is waiting and likley to regain control of the region once nato forces leave,the taliban is not waiting and likley to regain control of the region once nato forces leave
0.627612,-0.55765176,0.6949434,1.4550346,0,1,0,0,Illegal downloaders should be cut off from the internet,"File-sharing will still happen, despite these plans","File-sharing will not still happen, despite these plans"
2.7625357999999998,-1.8567737000000002,0.7353281999999999,0.78603494,0,1,0,0,Illegal downloaders should be cut off from the internet,Will file-sharing stop if downloaders are banned from internet use, will not file-sharing stop if downloaders are banned from internet use
0.033895615,-0.44951645,0.7556357,1.1420894,0,1,1,1,Illegal downloaders should be cut off from the internet,Internet access is an enabler of rights not a right in itself.,Internet access is an enabler of rights a right in itself.
3.3175703999999997,-3.7550742999999995,1.2814565,1.3729681999999999,0,1,0,0,Illegal downloaders should be cut off from the internet,Human rights are infringed if internet use is removed,Human rights are not infringed if internet use is removed
